timestamp_s,Fp1,Fp2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
21.856000,49954.585938,-4684.657227,-8956.589844,-2522.640137,-3609.113770,17395.714844,32683.369141,3050.722656,-40182.535156,-67001.210938,-42961.683594,-67945.546875,-81827.789062,-67127.453125,-45725.703125,-62278.843750
21.864000,49951.187500,-4679.650391,-8953.504883,-2519.153320,-3604.062256,17399.492188,32688.197266,2997.749023,-40181.707031,-67006.593750,-42987.812500,-67943.468750,-81815.703125,-67128.367188,-45745.058594,-62380.300781
21.872000,49941.015625,-4688.837402,-8969.040039,-2527.088135,-3623.463623,17391.064453,32672.796875,3055.639893,-40182.265625,-66993.992188,-42958.710938,-67939.828125,-81820.929688,-67119.789062,-45725.277344,-62284.296875
21.880000,49951.656250,-4688.747559,-8962.267578,-2521.723877,-3614.902832,17390.863281,32672.082031,2982.616699,-40188.503906,-67012.789062,-42992.039062,-67941.773438,-81824.078125,-67133.734375,-45755.921875,-62372.097656
21.888000,49954.382812,-4683.763184,-8954.332031,-2509.072754,-3600.553223,17414.490234,32689.671875,3077.231689,-40175.695312,-66998.281250,-42958.175781,-67941.437500,-81818.070312,-67123.000000,-45724.179688,-62293.285156
21.896000,49945.824219,-4686.847656,-8959.071289,-2514.705322,-3607.906738,17395.201172,32678.406250,2985.678955,-40176.925781,-67002.125000,-42980.816406,-67937.835938,-81810.382812,-67123.765625,-45732.070312,-62348.402344
21.904000,49946.582031,-4687.228027,-8961.730469,-2520.807373,-3612.533691,17406.488281,32681.402344,3077.745850,-40180.746094,-66997.546875,-42960.410156,-67930.664062,-81818.921875,-67124.656250,-45720.226562,-62296.636719
21.912000,49947.765625,-4686.423340,-8961.865234,-2519.935791,-3613.919434,17385.275391,32668.548828,2971.239746,-40185.621094,-67010.593750,-42985.890625,-67941.367188,-81822.023438,-67138.648438,-45743.851562,-62350.035156
21.920000,49964.976562,-4679.963379,-8947.112305,-2513.163086,-3601.961182,17415.406250,32694.164062,3084.115967,-40181.863281,-67003.312500,-42960.457031,-67937.164062,-81822.179688,-67131.343750,-45726.417969,-62318.562500
21.928000,49945.398438,-4680.678711,-8952.499023,-2514.995850,-3602.855225,17389.902344,32676.484375,2970.301025,-40177.640625,-67007.984375,-42976.972656,-67939.671875,-81814.156250,-67134.898438,-45735.937500,-62338.390625
21.936000,49950.562500,-4680.455078,-8949.370117,-2518.974609,-3601.402588,17415.070312,32692.310547,3076.516357,-40184.191406,-66997.054688,-42962.734375,-67936.789062,-81816.148438,-67126.335938,-45714.257812,-62332.265625
21.944000,49954.585938,-4680.924805,-8951.471680,-2514.392334,-3607.504395,17390.148438,32670.070312,2968.736328,-40185.886719,-67008.476562,-42978.312500,-67945.125000,-81818.226562,-67133.820312,-45730.820312,-62328.710938
21.952000,49957.222656,-4678.019043,-8946.307617,-2510.614990,-3604.442383,17422.648438,32691.191406,3081.635010,-40183.585938,-67005.835938,-42967.472656,-67938.687500,-81821.132812,-67129.062500,-45724.964844,-62344.515625
21.960000,49939.789062,-4682.354980,-8956.321289,-2514.526611,-3609.113770,17387.511719,32665.777344,2972.223145,-40183.027344,-67002.859375,-42971.230469,-67925.679688,-81816.460938,-67125.218750,-45723.042969,-62307.343750
21.968000,49953.308594,-4681.416504,-8951.806641,-2513.297119,-3603.704590,17418.535156,32687.705078,3067.531006,-40182.558594,-67003.531250,-42969.843750,-67928.273438,-81816.679688,-67125.062500,-45725.632812,-62358.910156
21.976000,49945.332031,-4683.472656,-8955.204102,-2513.542969,-3603.212891,17390.685547,32668.080078,2975.866455,-40183.050781,-67000.156250,-42968.746094,-67927.960938,-81815.703125,-67122.601562,-45720.828125,-62297.039062
21.984000,49953.265625,-4681.729492,-8953.997070,-2518.326416,-3604.621094,17415.070312,32683.972656,3054.477539,-40185.554688,-67005.945312,-42975.765625,-67932.273438,-81817.796875,-67126.578125,-45723.531250,-62374.265625
21.992000,49944.792969,-4682.064453,-8958.467773,-2514.280762,-3603.347168,17389.500000,32666.626953,2985.746094,-40192.414062,-67011.109375,-42974.449219,-67943.828125,-81825.578125,-67133.617188,-45728.226562,-62297.867188
22.000000,49949.109375,-4683.517578,-8956.679688,-2515.040527,-3602.922363,17416.658203,32682.474609,3044.553467,-40190.359375,-67010.507812,-42983.121094,-67927.781250,-81816.570312,-67129.195312,-45724.605469,-62379.718750
22.008000,49945.152344,-4685.439941,-8960.680664,-2516.761719,-3607.325684,17390.751953,32664.035156,2994.530273,-40193.933594,-67013.257812,-42974.449219,-67930.617188,-81826.515625,-67135.679688,-45720.070312,-62291.093750
22.016000,49947.921875,-4680.678711,-8952.767578,-2515.286621,-3598.988525,17412.210938,32681.759766,3027.812012,-40187.585938,-67016.718750,-42983.433594,-67930.484375,-81817.578125,-67136.171875,-45732.226562,-62393.375000
22.024000,49947.343750,-4684.813965,-8959.182617,-2521.053223,-3604.487061,17392.316406,32663.431641,3002.331055,-40191.230469,-67011.203125,-42966.980469,-67932.406250,-81822.382812,-67134.804688,-45716.132812,-62290.242188
22.032000,49948.527344,-4683.472656,-8957.037109,-2515.554688,-3599.077881,17410.802734,32678.183594,3012.881104,-40188.257812,-67023.000000,-42989.066406,-67936.921875,-81818.023438,-67142.312500,-45735.914062,-62402.785156
22.040000,49939.675781,-4688.703125,-8965.687500,-2512.090088,-3601.737793,17400.408203,32666.425781,3019.363037,-40193.242188,-67009.320312,-42969.261719,-67930.257812,-81822.000000,-67128.992188,-45709.609375,-62287.406250
22.048000,49938.355469,-4688.144531,-8963.854492,-2513.967773,-3601.558838,17405.482422,32669.064453,2997.570068,-40191.050781,-67015.226562,-42991.523438,-67934.687500,-81814.492188,-67128.632812,-45728.851562,-62392.011719
22.056000,49937.953125,-4690.982910,-8968.861328,-2522.103760,-3603.727051,17394.552734,32660.345703,3023.654541,-40191.632812,-67011.226562,-42968.570312,-67921.851562,-81821.171875,-67129.281250,-45711.910156,-62291.808594
22.064000,49933.640625,-4690.066406,-8966.692383,-2520.114502,-3601.134277,17396.541016,32666.091797,2978.235840,-40190.335938,-67019.562500,-42998.183594,-67925.562500,-81814.648438,-67138.468750,-45735.199219,-62398.449219
22.072000,49921.929688,-4695.341309,-8977.555664,-2525.926025,-3608.197510,17394.105469,32657.597656,3031.365967,-40195.253906,-67002.617188,-42970.199219,-67917.273438,-81814.289062,-67124.992188,-45698.386719,-62296.816406
22.080000,49929.171875,-4697.107422,-8978.561523,-2528.809326,-3611.684326,17383.957031,32648.880859,2957.202881,-40199.433594,-67023.562500,-43005.562500,-67925.562500,-81821.507812,-67143.117188,-45738.976562,-62392.414062
22.088000,49925.906250,-4694.268555,-8968.838867,-2521.589600,-3603.682373,17400.185547,32661.441406,3041.491211,-40195.253906,-67009.773438,-42971.855469,-67924.828125,-81818.898438,-67128.812500,-45710.949219,-62314.382812
22.096000,49922.890625,-4699.767090,-8976.929688,-2526.708252,-3609.538574,17383.464844,32648.968750,2948.686768,-40198.605469,-67022.156250,-42997.984375,-67931.664062,-81815.523438,-67134.382812,-45734.285156,-62378.265625
22.104000,49928.835938,-4696.548340,-8973.889648,-2525.456543,-3605.895264,17404.410156,32662.738281,3045.559326,-40197.464844,-67018.085938,-42975.812500,-67927.156250,-81820.664062,-67133.578125,-45715.488281,-62328.195312
22.112000,49918.687500,-4697.018066,-8976.662109,-2520.270996,-3606.230469,17392.183594,32651.986328,2943.881104,-40196.257812,-67025.257812,-42999.324219,-67923.460938,-81815.164062,-67136.414062,-45727.847656,-62370.332031
22.120000,49917.054688,-4698.828613,-8978.315430,-2521.478027,-3608.420898,17414.511719,32663.296875,3048.733154,-40198.160156,-67007.492188,-42976.281250,-67914.812500,-81814.804688,-67118.445312,-45700.218750,-62331.304688
22.128000,49920.496094,-4701.913086,-8980.618164,-2527.356445,-3611.617188,17381.968750,32642.242188,2930.224365,-40202.808594,-67028.812500,-43003.460938,-67922.976562,-81819.164062,-67135.343750,-45724.226562,-62361.343750
22.136000,49923.046875,-4696.883789,-8974.291992,-2527.423584,-3605.805664,17411.205078,32664.458984,3040.552490,-40201.109375,-67029.101562,-42986.898438,-67931.085938,-81823.921875,-67140.195312,-45714.816406,-62363.734375
22.144000,49914.777344,-4700.013184,-8980.550781,-2529.681152,-3611.214844,17378.972656,32642.755859,2924.502197,-40198.093750,-67027.296875,-42995.480469,-67935.492188,-81818.156250,-67139.968750,-45721.589844,-62356.761719
22.152000,49921.527344,-4698.649414,-8975.700195,-2529.882080,-3609.851318,17406.152344,32660.302734,3034.472900,-40195.902344,-67022.328125,-42984.171875,-67922.148438,-81817.531250,-67134.960938,-45716.113281,-62375.382812
22.160000,49918.843750,-4698.783691,-8973.934570,-2532.139648,-3604.732910,17376.648438,32642.666016,2921.820068,-40192.929688,-67026.335938,-42990.070312,-67924.585938,-81814.625000,-67141.687500,-45724.605469,-62347.734375
22.168000,49934.222656,-4693.463867,-8960.702148,-2520.561523,-3592.327637,17418.960938,32672.013672,3030.069580,-40185.640625,-67023.273438,-42983.835938,-67932.296875,-81807.164062,-67137.757812,-45717.007812,-62399.945312
22.176000,49921.703125,-4699.141113,-8970.425781,-2517.812256,-3601.223633,17389.746094,32644.029297,2943.344727,-40184.882812,-67019.648438,-42982.492188,-67922.054688,-81804.031250,-67132.750000,-45711.507812,-62329.648438
22.184000,49919.492188,-4700.236816,-8975.879883,-2517.789795,-3603.145996,17417.931641,32660.212891,3024.906250,-40188.792969,-67017.703125,-42988.707031,-67918.500000,-81804.632812,-67128.500000,-45709.964844,-62391.519531
22.192000,49916.140625,-4703.946777,-8979.634766,-2522.260254,-3604.844727,17386.394531,32640.878906,2949.290283,-40196.683594,-67022.289062,-42988.730469,-67928.382812,-81812.953125,-67133.601562,-45706.144531,-62316.351562
22.200000,49933.171875,-4690.982910,-8958.958984,-2512.783203,-3586.806885,17425.152344,32673.646484,3015.093750,-40187.164062,-67023.023438,-42989.648438,-67916.289062,-81802.445312,-67131.718750,-45711.640625,-62404.929688
22.208000,49923.761719,-4695.050781,-8969.531250,-2517.253418,-3597.915527,17395.445312,32647.494141,2963.796631,-40187.945312,-67019.718750,-42976.726562,-67921.656250,-81807.203125,-67131.945312,-45705.070312,-62314.898438
22.216000,49922.843750,-4692.212402,-8963.988281,-2512.648926,-3588.684326,17421.173828,32667.656250,3000.140625,-40184.523438,-67021.703125,-42989.019531,-67916.085938,-81797.281250,-67130.203125,-45709.875000,-62408.773438
22.224000,49913.703125,-4698.739258,-8973.912109,-2516.493408,-3596.395752,17400.519531,32649.484375,2972.379639,-40184.390625,-67013.078125,-42969.148438,-67912.359375,-81797.039062,-67122.218750,-45691.078125,-62302.605469
22.232000,49917.906250,-4699.633301,-8973.063477,-2514.660645,-3597.133301,17415.429688,32657.619141,2982.348633,-40186.671875,-67027.718750,-42994.472656,-67918.632812,-81799.046875,-67131.250000,-45714.683594,-62413.199219
22.240000,49921.371094,-4697.822754,-8969.464844,-2510.167969,-3589.287842,17411.562500,32653.708984,2994.150391,-40183.675781,-67019.000000,-42968.546875,-67915.906250,-81800.500000,-67124.367188,-45688.796875,-62299.250000
22.248000,49917.210938,-4699.499023,-8969.508789,-2508.134033,-3588.729004,17421.576172,32658.781250,2976.179443,-40177.484375,-67023.828125,-42989.804688,-67902.546875,-81790.015625,-67124.835938,-45703.460938,-62401.199219
22.256000,49912.941406,-4702.605957,-8972.035156,-2512.135010,-3591.880615,17416.435547,32651.763672,3001.280518,-40175.832031,-67012.382812,-42962.667969,-67900.421875,-81791.109375,-67116.140625,-45677.710938,-62293.460938
22.264000,49927.851562,-4698.157715,-8960.993164,-2507.664551,-3578.804932,17426.492188,32663.722656,2956.219482,-40165.949219,-67022.156250,-42982.582031,-67903.125000,-81776.804688,-67122.039062,-45694.585938,-62400.527344
22.272000,49917.679688,-4700.013184,-8969.732422,-2508.223389,-3587.074951,17423.029297,32656.748047,3012.500977,-40161.726562,-67010.257812,-42953.750000,-67901.757812,-81780.828125,-67115.445312,-45671.609375,-62306.000000
22.280000,49915.781250,-4703.790527,-8974.694336,-2506.301025,-3588.416016,17415.472656,32652.255859,2948.530273,-40167.582031,-67017.390625,-42984.191406,-67909.335938,-81778.640625,-67119.515625,-45696.753906,-62387.070312
22.288000,49917.101562,-4701.577637,-8970.805664,-2503.842529,-3578.201416,17430.917969,32662.425781,3022.313477,-40167.425781,-67005.750000,-42961.820312,-67891.210938,-81784.187500,-67113.906250,-45670.851562,-62303.585938
22.296000,49912.921875,-4703.052734,-8969.978516,-2502.456543,-3574.111084,17419.048828,32656.054688,2933.621826,-40155.871094,-67007.109375,-42978.046875,-67889.554688,-81768.648438,-67113.882812,-45681.378906,-62380.121094
22.304000,49907.398438,-4707.210449,-8975.096680,-2501.517822,-3576.390869,17434.205078,32663.119141,3032.774170,-40159.847656,-67002.328125,-42960.140625,-67890.875000,-81775.554688,-67109.484375,-45657.347656,-62312.593750
22.312000,49907.132812,-4707.545410,-8977.085938,-2499.103760,-3575.116943,17414.757812,32647.226562,2926.335205,-40153.968750,-67007.515625,-42981.265625,-67887.609375,-81767.640625,-67115.695312,-45676.191406,-62362.417969
22.320000,49908.742188,-4703.611816,-8974.113281,-2494.566406,-3567.807861,17439.322266,32663.699219,3031.902344,-40153.746094,-67000.070312,-42961.527344,-67894.632812,-81772.781250,-67114.375000,-45660.410156,-62331.683594
22.328000,49902.035156,-4708.864258,-8979.902344,-2502.210693,-3572.702881,17406.130859,32642.464844,2915.650879,-40154.015625,-67007.265625,-42980.460938,-67901.585938,-81772.335938,-67122.039062,-45670.648438,-62359.332031
22.336000,49907.152344,-4704.483398,-8970.000977,-2497.628662,-3562.309326,17436.707031,32667.677734,3029.354248,-40154.574219,-66999.781250,-42966.312500,-67887.789062,-81776.492188,-67120.296875,-45657.484375,-62347.910156
22.344000,49905.656250,-4702.226074,-8970.514648,-2497.405029,-3563.270508,17408.947266,32649.595703,2915.449707,-40145.968750,-66997.406250,-42972.972656,-67890.023438,-81766.257812,-67120.234375,-45659.250000,-62347.062500
22.352000,49900.515625,-4695.877930,-8966.782227,-2491.928955,-3562.801025,17439.859375,32670.583984,3024.839111,-40150.750000,-66990.007812,-42964.902344,-67891.125000,-81773.273438,-67116.117188,-45656.386719,-62367.601562
22.360000,49884.222656,-4706.316406,-8984.216797,-2507.105713,-3578.178955,17392.517578,32634.619141,2908.230225,-40156.585938,-66990.460938,-42970.355469,-67885.960938,-81773.835938,-67115.226562,-45661.394531,-62332.937500
22.368000,49906.820312,-4691.586426,-8962.222656,-2491.034912,-3559.113037,17437.021484,32673.220703,3020.145264,-40153.187500,-66996.023438,-42967.695312,-67892.593750,-81774.703125,-67119.695312,-45665.621094,-62381.593750
22.376000,49888.914062,-4698.023926,-8978.226562,-2495.997070,-3570.579346,17400.117188,32641.638672,2920.926025,-40149.746094,-66994.414062,-42966.914062,-67896.265625,-81773.585938,-67114.960938,-45663.964844,-62325.671875
22.384000,49898.058594,-4694.022949,-8974.158203,-2494.678223,-3566.489014,17429.845703,32662.470703,3006.689697,-40152.761719,-66992.000000,-42969.574219,-67879.562500,-81772.203125,-67110.687500,-45663.296875,-62386.914062
22.392000,49891.867188,-4695.118164,-8976.750977,-2496.220459,-3570.087646,17402.978516,32642.085938,2930.984131,-40149.945312,-66996.984375,-42960.410156,-67887.703125,-81779.179688,-67114.312500,-45665.753906,-62314.136719
22.400000,49898.390625,-4691.675781,-8973.398438,-2494.320557,-3566.712646,17430.314453,32659.585938,2997.301758,-40148.250000,-66994.523438,-42963.988281,-67885.843750,-81771.171875,-67109.546875,-45665.015625,-62395.585938
22.408000,49891.015625,-4697.487305,-8980.684570,-2499.908447,-3572.523926,17398.261719,32636.988281,2935.924072,-40146.796875,-66992.406250,-42955.738281,-67884.460938,-81776.296875,-67113.101562,-45656.476562,-62306.359375
22.416000,49898.011719,-4693.754395,-8974.135742,-2493.024170,-3564.678467,17427.074219,32658.335938,2979.822754,-40148.089844,-66997.117188,-42971.699219,-67882.781250,-81771.820312,-67115.937500,-45671.765625,-62407.277344
22.424000,49888.781250,-4698.806152,-8982.361328,-2489.201904,-3567.003174,17412.187500,32641.437500,2956.152344,-40153.253906,-66990.656250,-42960.097656,-67889.843750,-81778.234375,-67109.500000,-45652.968750,-62299.945312
22.432000,49892.089844,-4695.699219,-8980.930664,-2490.252441,-3568.366699,17428.705078,32651.115234,2970.435059,-40151.625000,-67003.242188,-42981.957031,-67881.890625,-81776.718750,-67119.984375,-45672.347656,-62407.613281
22.440000,49881.894531,-4695.900391,-8983.233398,-2489.649170,-3566.310303,17415.742188,32641.437500,2972.625488,-40157.523438,-66993.789062,-42963.761719,-67879.406250,-81782.890625,-67117.843750,-45652.433594,-62299.093750
22.448000,49882.789062,-4697.800293,-8985.959961,-2498.031006,-3571.048828,17414.982422,32643.761719,2949.044434,-40159.222656,-67002.054688,-42989.601562,-67880.929688,-81780.093750,-67126.757812,-45674.089844,-62409.378906
22.456000,49892.378906,-4694.559082,-8983.724609,-2494.253418,-3568.098389,17411.919922,32642.599609,2981.655762,-40162.976562,-66999.601562,-42969.796875,-67886.898438,-81792.546875,-67129.265625,-45657.886719,-62313.644531
22.464000,49887.328125,-4689.217285,-8978.673828,-2488.442139,-3562.175049,17418.714844,32648.902344,2942.741211,-40160.316406,-67007.046875,-42993.312500,-67890.179688,-81786.398438,-67138.000000,-45682.429688,-62415.347656
22.472000,49885.429688,-4694.827637,-8984.730469,-2489.425537,-3566.645508,17413.550781,32642.085938,2995.871338,-40160.339844,-66985.851562,-42960.296875,-67880.281250,-81786.125000,-67120.257812,-45647.449219,-62307.609375
22.480000,49894.054688,-4691.675781,-8979.589844,-2488.464355,-3561.191650,17409.796875,32644.208984,2930.403076,-40160.855469,-67006.257812,-42992.730469,-67891.078125,-81783.984375,-67137.085938,-45681.937500,-62406.652344
22.488000,49893.988281,-4689.619629,-8978.315430,-2485.849365,-3555.648438,17424.882812,32652.769531,3012.970459,-40156.207031,-66993.835938,-42964.566406,-67878.898438,-81782.484375,-67126.851562,-45652.523438,-62321.445312
22.496000,49888.312500,-4690.290039,-8977.332031,-2490.006592,-3559.537598,17412.791016,32642.621094,2923.183594,-40161.480469,-66999.132812,-42990.921875,-67875.835938,-81778.390625,-67128.906250,-45670.761719,-62390.132812
22.504000,49907.847656,-4685.238770,-8968.547852,-2483.100098,-3554.240234,17431.074219,32656.837891,3018.245361,-40162.621094,-66998.953125,-42967.921875,-67886.140625,-81789.523438,-67128.679688,-45658.085938,-62339.039062
22.512000,49893.386719,-4686.177246,-8973.331055,-2479.590820,-3555.872070,17414.869141,32644.923828,2921.283691,-40156.832031,-67007.179688,-42985.421875,-67884.101562,-81781.546875,-67130.515625,-45676.082031,-62387.207031
22.520000,49893.742188,-4685.395020,-8972.347656,-2478.897949,-3555.447266,17435.947266,32658.759766,3026.180420,-40160.789062,-66992.671875,-42964.878906,-67876.546875,-81782.773438,-67116.835938,-45649.816406,-62340.265625
22.528000,49883.527344,-4693.978027,-8985.512695,-2484.105713,-3566.824219,17404.945312,32630.238281,2913.974609,-40158.351562,-67001.390625,-42979.140625,-67882.312500,-81780.359375,-67121.304688,-45666.425781,-62364.898438
22.536000,49891.867188,-4692.413574,-8983.500977,-2487.078613,-3569.238281,17430.136719,32644.455078,3022.849854,-40166.375000,-67007.085938,-42970.023438,-67885.195312,-81795.585938,-67127.789062,-45666.113281,-62357.542969
22.544000,49889.003906,-4694.044922,-8985.043945,-2491.705322,-3571.205322,17400.408203,32624.025391,2906.419678,-40162.128906,-67008.320312,-42980.640625,-67876.390625,-81787.226562,-67129.460938,-45675.140625,-62361.523438
22.552000,49896.335938,-4688.613770,-8976.036133,-2485.201172,-3555.268555,17436.730469,32653.841797,3020.055908,-40159.984375,-67008.718750,-42972.480469,-67883.632812,-81789.929688,-67133.039062,-45664.859375,-62379.046875
22.560000,49874.386719,-4688.904297,-8978.852539,-2484.284668,-3558.822510,17405.617188,32631.892578,2911.873535,-40155.511719,-66999.531250,-42974.691406,-67877.328125,-81777.429688,-67126.492188,-45659.136719,-62346.281250
22.568000,49877.359375,-4688.658203,-8979.768555,-2484.485840,-3564.544434,17432.349609,32645.125000,3014.043213,-40161.839844,-66995.843750,-42970.023438,-67876.726562,-81784.500000,-67124.500000,-45657.105469,-62385.640625
22.576000,49878.722656,-4691.698242,-8984.596680,-2485.581055,-3566.310303,17401.212891,32622.953125,2918.221436,-40166.152344,-67003.375000,-42976.234375,-67885.890625,-81790.820312,-67133.664062,-45667.386719,-62334.253906
22.584000,49890.859375,-4684.947754,-8971.208008,-2480.820068,-3552.563965,17439.501953,32655.921875,3011.093018,-40162.261719,-67011.109375,-42976.503906,-67884.570312,-81788.429688,-67140.328125,-45666.917969,-62402.808594
22.592000,49872.800781,-4688.524414,-8980.819336,-2489.023193,-3565.460938,17403.179688,32627.042969,2923.027100,-40161.234375,-67003.039062,-42968.121094,-67875.273438,-81782.125000,-67133.531250,-45662.265625,-62325.558594
22.600000,49874.093750,-4685.886719,-8978.807617,-2492.577148,-3564.499756,17428.146484,32644.521484,2984.136719,-40168.746094,-67007.445312,-42981.464844,-67879.367188,-81787.890625,-67137.710938,-45676.570312,-62418.273438
22.608000,49864.664062,-4693.776855,-8987.345703,-2496.510986,-3565.259766,17400.363281,32623.041016,2924.166992,-40170.554688,-67008.515625,-42970.425781,-67882.742188,-81792.406250,-67138.898438,-45664.589844,-62332.398438
22.616000,49880.285156,-4685.797363,-8972.146484,-2482.764648,-3547.534668,17441.042969,32655.027344,2979.286377,-40165.101562,-67013.500000,-42985.042969,-67880.859375,-81782.867188,-67139.476562,-45673.621094,-62427.839844
22.624000,49870.230469,-4690.043945,-8976.058594,-2481.401367,-3547.914795,17426.470703,32639.492188,2949.759766,-40159.000000,-67002.015625,-42961.820312,-67876.859375,-81776.335938,-67127.539062,-45645.257812,-62315.457031
22.632000,49874.429688,-4686.825684,-8971.565430,-2477.020264,-3548.227783,17441.736328,32650.355469,2965.987061,-40162.574219,-67013.390625,-42984.371094,-67884.906250,-81774.531250,-67132.835938,-45665.351562,-62425.070312
22.640000,49870.855469,-4686.490234,-8970.470703,-2474.516846,-3542.684326,17432.214844,32643.292969,2964.131836,-40160.117188,-66993.859375,-42955.671875,-67868.656250,-81775.242188,-67118.445312,-45642.351562,-62308.863281
22.648000,49867.457031,-4684.590332,-8969.508789,-2473.153564,-3539.421143,17446.027344,32655.205078,2949.759766,-40155.558594,-67001.078125,-42979.031250,-67867.671875,-81766.328125,-67125.710938,-45659.003906,-62424.085938
22.656000,49859.230469,-4694.022949,-8986.787109,-2482.518799,-3554.016846,17428.951172,32634.486328,2973.430176,-40161.816406,-66991.171875,-42956.542969,-67864.632812,-81776.250000,-67117.859375,-45634.125000,-62312.460938
22.664000,49870.898438,-4690.781738,-8981.154297,-2485.983398,-3554.642578,17426.134766,32635.267578,2930.090088,-40165.703125,-67015.734375,-42993.425781,-67874.445312,-81781.257812,-67141.820312,-45673.554688,-62423.101562
22.672000,49872.843750,-4684.970215,-8972.593750,-2484.552979,-3548.786377,17428.794922,32641.212891,2983.577881,-40160.585938,-67004.515625,-42959.046875,-67883.320312,-81782.578125,-67136.210938,-45653.035156,-62330.343750
22.680000,49863.992188,-4685.953613,-8973.242188,-2483.636475,-3545.277344,17426.089844,32640.699219,2919.786133,-40164.812500,-67016.476562,-42985.199219,-67887.140625,-81774.687500,-67142.492188,-45674.671875,-62422.812500
22.688000,49863.859375,-4690.133789,-8982.383789,-2488.620850,-3551.289795,17429.554688,32638.107422,2993.569092,-40161.925781,-67003.351562,-42956.632812,-67870.203125,-81775.554688,-67130.203125,-45641.546875,-62331.125000
22.696000,49860.906250,-4695.095703,-8992.151367,-2490.431396,-3558.174316,17412.455078,32623.265625,2905.637451,-40169.527344,-67021.820312,-42993.691406,-67874.421875,-81781.835938,-67147.750000,-45673.152344,-62409.511719
22.704000,49874.968750,-4693.262695,-8985.468750,-2485.379883,-3557.101318,17432.617188,32633.994141,2999.268799,-40166.488281,-67018.937500,-42969.640625,-67874.515625,-81788.007812,-67144.257812,-45653.683594,-62348.335938
22.712000,49861.066406,-4694.380371,-8990.094727,-2482.384766,-3559.694092,17417.439453,32619.644531,2901.725830,-40166.710938,-67025.328125,-42993.425781,-67877.796875,-81781.992188,-67148.460938,-45677.800781,-62401.957031
22.720000,49860.035156,-4695.855469,-8991.972656,-2481.446045,-3560.521240,17437.355469,32629.568359,3007.986084,-40164.898438,-67005.906250,-42968.589844,-67866.843750,-81779.312500,-67131.562500,-45648.832031,-62348.558594
22.728000,49851.007812,-4701.019043,-9003.416992,-2488.352539,-3568.835938,17405.861328,32605.316406,2889.343018,-40171.269531,-67021.148438,-42993.960938,-67875.992188,-81782.664062,-67145.515625,-45672.257812,-62381.437500
22.736000,49865.042969,-4696.526367,-8994.006836,-2483.949463,-3556.900146,17439.568359,32630.171875,3001.437012,-40173.640625,-67016.296875,-42978.558594,-67872.750000,-81786.085938,-67141.937500,-45658.398438,-62370.957031
22.744000,49855.097656,-4701.577637,-9001.226562,-2491.861816,-3562.398682,17406.935547,32607.595703,2881.341064,-40170.128906,-67022.242188,-42992.796875,-67872.437500,-81782.257812,-67148.710938,-45670.269531,-62379.250000
22.752000,49863.968750,-4698.470703,-8991.749023,-2487.972656,-3558.666016,17438.988281,32629.457031,2995.044434,-40170.421875,-67014.484375,-42977.218750,-67869.640625,-81781.453125,-67141.937500,-45658.132812,-62389.328125
22.760000,49856.167969,-4701.354004,-8996.420898,-2486.452637,-3557.280029,17411.896484,32608.826172,2889.722900,-40170.621094,-67027.070312,-42988.394531,-67878.914062,-81784.320312,-67153.000000,-45671.386719,-62369.011719
22.768000,49858.492188,-4697.643555,-8988.708984,-2479.031982,-3551.222900,17446.429688,32635.447266,2994.351562,-40167.335938,-67013.257812,-42976.546875,-67868.031250,-81775.195312,-67135.367188,-45654.375000,-62397.464844
22.776000,49853.867188,-4704.885742,-9001.874023,-2487.570312,-3558.621338,17406.220703,32604.310547,2894.953125,-40170.531250,-67023.046875,-42983.925781,-67878.265625,-81778.554688,-67144.726562,-45660.144531,-62349.945312
22.784000,49856.863281,-4700.393066,-8997.874023,-2486.117432,-3557.302490,17433.914062,32624.539062,2983.130859,-40171.875000,-67024.031250,-42987.925781,-67874.265625,-81777.296875,-67150.343750,-45670.714844,-62415.101562
22.792000,49840.812500,-4709.825684,-9013.654297,-2502.143799,-3569.998291,17388.875000,32590.720703,2887.487793,-40170.867188,-67014.664062,-42981.621094,-67859.648438,-81780.648438,-67146.695312,-45665.640625,-62339.820312
22.800000,49858.425781,-4702.874023,-9002.187500,-2498.634521,-3560.677490,17418.021484,32617.251953,2950.989014,-40169.527344,-67025.703125,-42993.601562,-67871.968750,-81781.257812,-67158.632812,-45679.410156,-62437.453125
22.808000,49855.902344,-4705.712891,-9004.624023,-2497.785156,-3564.030273,17397.636719,32599.818359,2900.563477,-40163.402344,-67021.195312,-42977.398438,-67877.375000,-81778.171875,-67152.867188,-45666.558594,-62350.011719
22.816000,49858.382812,-4698.850586,-8994.140625,-2486.095215,-3554.352051,17433.802734,32624.316406,2961.874268,-40164.410156,-67025.054688,-42990.855469,-67869.437500,-81774.484375,-67151.773438,-45676.058594,-62434.167969
22.824000,49845.082031,-4706.405762,-9002.433594,-2487.682129,-3562.443359,17413.751953,32603.169922,2924.614014,-40166.488281,-67006.843750,-42969.417969,-67858.890625,-81773.093750,-67134.757812,-45645.234375,-62318.296875
22.832000,49855.476562,-4708.909180,-8999.773438,-2489.067871,-3559.984619,17428.773438,32615.128906,2940.751953,-40170.800781,-67026.023438,-42996.195312,-67869.281250,-81775.289062,-67148.242188,-45669.554688,-62428.445312
