/workspace/s59/w_native_ptd.py:364: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=use_amp)
{"step": 1, "ce_full": 5.640987, "psi_dir": 0.504966, "psi_entropy": 0.93908, "tension": 0.262593, "phi": 0.035845, "curiosity_ema": 0.0, "w_native_err": null, "wall_s": 0.63, "gpu_mem_gb": 7.486}
{"step": 4636, "ce_full": 0.003171, "psi_dir": 0.572014, "psi_entropy": 0.056081, "tension": 56.805874, "phi": 1.617661, "curiosity_ema": 0.22270818, "w_native_err": 0.12294494, "wall_s": 441.04, "gpu_mem_gb": 9.738}
{"step": 4640, "ce_full": 0.004918, "psi_dir": 0.569818, "psi_entropy": 0.064023, "tension": 57.083206, "phi": 1.621953, "curiosity_ema": 0.22237319, "w_native_err": 0.21935831, "wall_s": 441.42, "gpu_mem_gb": 9.738}
{"step": 4644, "ce_full": 0.002377, "psi_dir": 0.568819, "psi_entropy": 0.057553, "tension": 56.882744, "phi": 1.612356, "curiosity_ema": 0.21408368, "w_native_err": 0.139478, "wall_s": 441.8, "gpu_mem_gb": 9.738}
{"step": 4648, "ce_full": 0.004444, "psi_dir": 0.566613, "psi_entropy": 0.057189, "tension": 57.145214, "phi": 1.616078, "curiosity_ema": 0.21617733, "w_native_err": 0.23502019, "wall_s": 442.18, "gpu_mem_gb": 9.738}
{"step": 4652, "ce_full": 0.003383, "psi_dir": 0.57073, "psi_entropy": 0.090342, "tension": 57.125755, "phi": 1.611706, "curiosity_ema": 0.21672247, "w_native_err": 0.22162877, "wall_s": 442.56, "gpu_mem_gb": 9.738}
{"step": 4656, "ce_full": 0.004896, "psi_dir": 0.573519, "psi_entropy": 0.091734, "tension": 57.580017, "phi": 1.625865, "curiosity_ema": 0.23962403, "w_native_err": 0.44573808, "wall_s": 442.94, "gpu_mem_gb": 9.738}
{"step": 4660, "ce_full": 0.003947, "psi_dir": 0.573372, "psi_entropy": 0.064657, "tension": 57.382957, "phi": 1.616864, "curiosity_ema": 0.24849872, "w_native_err": 0.32837093, "wall_s": 443.32, "gpu_mem_gb": 9.738}
{"step": 4664, "ce_full": 0.003675, "psi_dir": 0.568813, "psi_entropy": 0.067056, "tension": 57.94685, "phi": 1.636605, "curiosity_ema": 0.29076296, "w_native_err": 0.67114109, "wall_s": 443.7, "gpu_mem_gb": 9.738}
{"step": 4668, "ce_full": 0.001784, "psi_dir": 0.56378, "psi_entropy": 0.037022, "tension": 57.806793, "phi": 1.634258, "curiosity_ema": 0.31801641, "w_native_err": 0.56329745, "wall_s": 444.08, "gpu_mem_gb": 9.738}
{"step": 4672, "ce_full": 0.0068, "psi_dir": 0.572303, "psi_entropy": 0.074471, "tension": 57.318707, "phi": 1.631165, "curiosity_ema": 0.31390655, "w_native_err": 0.27691785, "wall_s": 444.45, "gpu_mem_gb": 9.738}
{"step": 4676, "ce_full": 0.0053, "psi_dir": 0.571365, "psi_entropy": 0.118335, "tension": 57.275589, "phi": 1.635447, "curiosity_ema": 0.30761819, "w_native_err": 0.25102296, "wall_s": 444.83, "gpu_mem_gb": 9.738}
{"step": 4680, "ce_full": 0.003633, "psi_dir": 0.567349, "psi_entropy": 0.078213, "tension": 57.465691, "phi": 1.639216, "curiosity_ema": 0.31039654, "w_native_err": 0.33540168, "wall_s": 445.21, "gpu_mem_gb": 9.738}
{"step": 4684, "ce_full": 0.002357, "psi_dir": 0.567428, "psi_entropy": 0.039934, "tension": 57.328613, "phi": 1.645058, "curiosity_ema": 0.30558089, "w_native_err": 0.26223999, "wall_s": 445.59, "gpu_mem_gb": 9.738}
{"step": 4688, "ce_full": 0.003756, "psi_dir": 0.569545, "psi_entropy": 0.089606, "tension": 57.083504, "phi": 1.632445, "curiosity_ema": 0.29069331, "w_native_err": 0.15670508, "wall_s": 445.97, "gpu_mem_gb": 9.738}
{"step": 4692, "ce_full": 0.003931, "psi_dir": 0.567654, "psi_entropy": 0.077116, "tension": 57.177765, "phi": 1.62868, "curiosity_ema": 0.28023933, "w_native_err": 0.18615358, "wall_s": 446.36, "gpu_mem_gb": 9.738}
{"step": 4696, "ce_full": 0.003043, "psi_dir": 0.564162, "psi_entropy": 0.07056, "tension": 57.181221, "phi": 1.635997, "curiosity_ema": 0.27042135, "w_native_err": 0.18205951, "wall_s": 446.75, "gpu_mem_gb": 9.738}
{"step": 4700, "ce_full": 0.003437, "psi_dir": 0.563733, "psi_entropy": 0.075546, "tension": 57.722607, "phi": 1.634817, "curiosity_ema": 0.28726346, "w_native_err": 0.43884245, "wall_s": 447.15, "gpu_mem_gb": 9.738}
{"step": 4704, "ce_full": 0.001507, "psi_dir": 0.564294, "psi_entropy": 0.03711, "tension": 57.531704, "phi": 1.623663, "curiosity_ema": 0.291206, "w_native_err": 0.32668883, "wall_s": 447.52, "gpu_mem_gb": 9.738}
{"step": 4708, "ce_full": 0.004208, "psi_dir": 0.565726, "psi_entropy": 0.066927, "tension": 57.699749, "phi": 1.628787, "curiosity_ema": 0.30304676, "w_native_err": 0.40961358, "wall_s": 447.91, "gpu_mem_gb": 9.738}
{"step": 4712, "ce_full": 0.002913, "psi_dir": 0.57047, "psi_entropy": 0.072232, "tension": 57.311535, "phi": 1.623978, "curiosity_ema": 0.29394219, "w_native_err": 0.21200109, "wall_s": 448.28, "gpu_mem_gb": 9.738}
{"step": 4716, "ce_full": 0.001878, "psi_dir": 0.570118, "psi_entropy": 0.050532, "tension": 57.420258, "phi": 1.618369, "curiosity_ema": 0.28979069, "w_native_err": 0.25242719, "wall_s": 448.66, "gpu_mem_gb": 9.738}
{"step": 4720, "ce_full": 0.008228, "psi_dir": 0.571711, "psi_entropy": 0.08216, "tension": 57.378349, "phi": 1.614409, "curiosity_ema": 0.2836022, "w_native_err": 0.22790582, "wall_s": 449.04, "gpu_mem_gb": 9.738}
{"step": 4724, "ce_full": 0.00438, "psi_dir": 0.57296, "psi_entropy": 0.126188, "tension": 57.31546, "phi": 1.615366, "curiosity_ema": 0.27495578, "w_native_err": 0.19713801, "wall_s": 449.41, "gpu_mem_gb": 9.738}
{"step": 4728, "ce_full": 0.004559, "psi_dir": 0.565545, "psi_entropy": 0.064644, "tension": 57.30476, "phi": 1.616977, "curiosity_ema": 0.26609596, "w_native_err": 0.18635754, "wall_s": 449.79, "gpu_mem_gb": 9.738}
{"step": 4732, "ce_full": 0.005196, "psi_dir": 0.568404, "psi_entropy": 0.101187, "tension": 57.545151, "phi": 1.631627, "curiosity_ema": 0.26793908, "w_native_err": 0.28452721, "wall_s": 450.17, "gpu_mem_gb": 9.738}
{"step": 4736, "ce_full": 0.003981, "psi_dir": 0.567533, "psi_entropy": 0.057049, "tension": 57.238892, "phi": 1.625176, "curiosity_ema": 0.25635901, "w_native_err": 0.15213834, "wall_s": 450.55, "gpu_mem_gb": 9.738}
{"step": 4740, "ce_full": 0.005057, "psi_dir": 0.567937, "psi_entropy": 0.077424, "tension": 57.154327, "phi": 1.625961, "curiosity_ema": 0.24270275, "w_native_err": 0.11979637, "wall_s": 450.93, "gpu_mem_gb": 9.738}
{"step": 4744, "ce_full": 0.006759, "psi_dir": 0.572458, "psi_entropy": 0.110852, "tension": 56.853359, "phi": 1.61078, "curiosity_ema": 0.22268005, "w_native_err": 0.04247574, "wall_s": 451.31, "gpu_mem_gb": 9.738}
{"step": 4748, "ce_full": 0.005924, "psi_dir": 0.572861, "psi_entropy": 0.073391, "tension": 56.887672, "phi": 1.614252, "curiosity_ema": 0.20507892, "w_native_err": 0.04666881, "wall_s": 451.68, "gpu_mem_gb": 9.738}
{"step": 4752, "ce_full": 0.007005, "psi_dir": 0.575386, "psi_entropy": 0.122786, "tension": 57.011421, "phi": 1.613236, "curiosity_ema": 0.19169478, "w_native_err": 0.07123754, "wall_s": 452.06, "gpu_mem_gb": 9.738}
{"step": 4756, "ce_full": 0.004713, "psi_dir": 0.570726, "psi_entropy": 0.091501, "tension": 57.110931, "phi": 1.613582, "curiosity_ema": 0.18192251, "w_native_err": 0.09397205, "wall_s": 452.45, "gpu_mem_gb": 9.738}
{"step": 4760, "ce_full": 0.007242, "psi_dir": 0.56905, "psi_entropy": 0.113692, "tension": 57.33947, "phi": 1.621164, "curiosity_ema": 0.1800386, "w_native_err": 0.16308336, "wall_s": 452.84, "gpu_mem_gb": 9.738}
{"step": 4764, "ce_full": 0.00254, "psi_dir": 0.566615, "psi_entropy": 0.06147, "tension": 57.503033, "phi": 1.626027, "curiosity_ema": 0.1843674, "w_native_err": 0.22332664, "wall_s": 453.22, "gpu_mem_gb": 9.738}
{"step": 4768, "ce_full": 0.003506, "psi_dir": 0.569183, "psi_entropy": 0.075639, "tension": 57.471817, "phi": 1.629914, "curiosity_ema": 0.18647647, "w_native_err": 0.20545809, "wall_s": 453.6, "gpu_mem_gb": 9.738}
{"step": 4772, "ce_full": 0.004499, "psi_dir": 0.569175, "psi_entropy": 0.103057, "tension": 57.54554, "phi": 1.633049, "curiosity_ema": 0.19094068, "w_native_err": 0.2311186, "wall_s": 453.98, "gpu_mem_gb": 9.738}
{"step": 4776, "ce_full": 0.006972, "psi_dir": 0.568896, "psi_entropy": 0.124923, "tension": 57.49205, "phi": 1.622833, "curiosity_ema": 0.19224697, "w_native_err": 0.20400356, "wall_s": 454.36, "gpu_mem_gb": 9.738}
{"step": 4780, "ce_full": 0.002709, "psi_dir": 0.572691, "psi_entropy": 0.053796, "tension": 57.549389, "phi": 1.623706, "curiosity_ema": 0.19535274, "w_native_err": 0.22330467, "wall_s": 454.74, "gpu_mem_gb": 9.738}
{"step": 4784, "ce_full": 0.004246, "psi_dir": 0.573624, "psi_entropy": 0.087816, "tension": 57.440033, "phi": 1.629614, "curiosity_ema": 0.1932779, "w_native_err": 0.17460436, "wall_s": 455.12, "gpu_mem_gb": 9.738}
{"step": 4788, "ce_full": 0.003499, "psi_dir": 0.571723, "psi_entropy": 0.066953, "tension": 57.205841, "phi": 1.63484, "curiosity_ema": 0.18345412, "w_native_err": 0.09504008, "wall_s": 455.5, "gpu_mem_gb": 9.738}
{"step": 4792, "ce_full": 0.00406, "psi_dir": 0.571463, "psi_entropy": 0.089811, "tension": 57.175034, "phi": 1.624494, "curiosity_ema": 0.17349472, "w_native_err": 0.08386017, "wall_s": 455.88, "gpu_mem_gb": 9.738}
{"step": 4796, "ce_full": 0.006948, "psi_dir": 0.572103, "psi_entropy": 0.110331, "tension": 57.150146, "phi": 1.627123, "curiosity_ema": 0.16367198, "w_native_err": 0.07526728, "wall_s": 456.26, "gpu_mem_gb": 9.738}
{"step": 4800, "ce_full": 0.001987, "psi_dir": 0.569059, "psi_entropy": 0.04725, "tension": 56.944054, "phi": 1.62885, "curiosity_ema": 0.150491, "w_native_err": 0.03186214, "wall_s": 456.64, "gpu_mem_gb": 9.738}
{"step": 4804, "ce_full": 0.003465, "psi_dir": 0.56827, "psi_entropy": 0.064526, "tension": 56.966187, "phi": 1.631697, "curiosity_ema": 0.13883693, "w_native_err": 0.03395031, "wall_s": 457.02, "gpu_mem_gb": 9.738}
{"step": 4808, "ce_full": 0.005915, "psi_dir": 0.571445, "psi_entropy": 0.104666, "tension": 56.877438, "phi": 1.637248, "curiosity_ema": 0.12701194, "w_native_err": 0.02058707, "wall_s": 457.4, "gpu_mem_gb": 9.738}
{"step": 4812, "ce_full": 0.001983, "psi_dir": 0.569227, "psi_entropy": 0.055943, "tension": 56.838055, "phi": 1.636029, "curiosity_ema": 0.11581203, "w_native_err": 0.0150128, "wall_s": 457.78, "gpu_mem_gb": 9.738}
{"step": 4816, "ce_full": 0.007242, "psi_dir": 0.568326, "psi_entropy": 0.125711, "tension": 56.882332, "phi": 1.626585, "curiosity_ema": 0.1062359, "w_native_err": 0.02005076, "wall_s": 458.16, "gpu_mem_gb": 9.738}
{"step": 4820, "ce_full": 0.004971, "psi_dir": 0.570438, "psi_entropy": 0.101977, "tension": 56.835274, "phi": 1.617203, "curiosity_ema": 0.09699333, "w_native_err": 0.01381022, "wall_s": 458.55, "gpu_mem_gb": 9.738}
{"step": 4824, "ce_full": 0.006288, "psi_dir": 0.568371, "psi_entropy": 0.115791, "tension": 56.882019, "phi": 1.614455, "curiosity_ema": 0.0891054, "w_native_err": 0.01811401, "wall_s": 458.95, "gpu_mem_gb": 9.738}
{"step": 4828, "ce_full": 0.008213, "psi_dir": 0.575034, "psi_entropy": 0.09721, "tension": 56.909889, "phi": 1.606325, "curiosity_ema": 0.08222949, "w_native_err": 0.02034627, "wall_s": 459.33, "gpu_mem_gb": 9.738}
{"step": 4832, "ce_full": 0.004654, "psi_dir": 0.567685, "psi_entropy": 0.081303, "tension": 56.901196, "phi": 1.613022, "curiosity_ema": 0.07585877, "w_native_err": 0.01852228, "wall_s": 459.71, "gpu_mem_gb": 9.738}
{"step": 4836, "ce_full": 0.002875, "psi_dir": 0.570271, "psi_entropy": 0.047959, "tension": 56.930565, "phi": 1.610083, "curiosity_ema": 0.07046, "w_native_err": 0.02187106, "wall_s": 460.08, "gpu_mem_gb": 9.738}
{"step": 4840, "ce_full": 0.003045, "psi_dir": 0.567232, "psi_entropy": 0.044769, "tension": 56.538494, "phi": 1.602748, "curiosity_ema": 0.06388502, "w_native_err": 0.00471028, "wall_s": 460.46, "gpu_mem_gb": 9.738}
{"step": 4844, "ce_full": 0.005188, "psi_dir": 0.56717, "psi_entropy": 0.11457, "tension": 56.530937, "phi": 1.601792, "curiosity_ema": 0.0579306, "w_native_err": 0.00434074, "wall_s": 460.84, "gpu_mem_gb": 9.738}
{"step": 4848, "ce_full": 0.005774, "psi_dir": 0.566338, "psi_entropy": 0.098137, "tension": 56.754784, "phi": 1.608615, "curiosity_ema": 0.05261621, "w_native_err": 0.00478678, "wall_s": 461.22, "gpu_mem_gb": 9.738}
{"step": 4852, "ce_full": 0.002515, "psi_dir": 0.567748, "psi_entropy": 0.086529, "tension": 56.487759, "phi": 1.602553, "curiosity_ema": 0.04804677, "w_native_err": 0.00692174, "wall_s": 461.59, "gpu_mem_gb": 9.738}
{"step": 4856, "ce_full": 0.002179, "psi_dir": 0.566354, "psi_entropy": 0.061573, "tension": 56.717079, "phi": 1.605331, "curiosity_ema": 0.04354927, "w_native_err": 0.00307178, "wall_s": 461.97, "gpu_mem_gb": 9.738}
{"step": 4860, "ce_full": 0.002802, "psi_dir": 0.563148, "psi_entropy": 0.100692, "tension": 56.704681, "phi": 1.602124, "curiosity_ema": 0.03942946, "w_native_err": 0.00235119, "wall_s": 462.35, "gpu_mem_gb": 9.738}
{"step": 4864, "ce_full": 0.0076, "psi_dir": 0.565042, "psi_entropy": 0.116551, "tension": 56.92234, "phi": 1.622146, "curiosity_ema": 0.03711955, "w_native_err": 0.01633034, "wall_s": 462.73, "gpu_mem_gb": 9.738}
{"step": 4868, "ce_full": 0.0011, "psi_dir": 0.564099, "psi_entropy": 0.039791, "tension": 56.967663, "phi": 1.618341, "curiosity_ema": 0.03550728, "w_native_err": 0.02099689, "wall_s": 463.1, "gpu_mem_gb": 9.738}
{"step": 4872, "ce_full": 0.007853, "psi_dir": 0.563635, "psi_entropy": 0.117494, "tension": 56.733673, "phi": 1.618505, "curiosity_ema": 0.03221499, "w_native_err": 0.0025844, "wall_s": 463.49, "gpu_mem_gb": 9.738}
{"step": 4876, "ce_full": 0.003937, "psi_dir": 0.565325, "psi_entropy": 0.066241, "tension": 57.117855, "phi": 1.623208, "curiosity_ema": 0.03321857, "w_native_err": 0.04225073, "wall_s": 463.87, "gpu_mem_gb": 9.738}
{"step": 4880, "ce_full": 0.00243, "psi_dir": 0.568339, "psi_entropy": 0.064525, "tension": 56.91851, "phi": 1.628712, "curiosity_ema": 0.0312402, "w_native_err": 0.01343493, "wall_s": 464.25, "gpu_mem_gb": 9.738}
{"step": 4884, "ce_full": 0.005288, "psi_dir": 0.564436, "psi_entropy": 0.091218, "tension": 56.88673, "phi": 1.617482, "curiosity_ema": 0.02912845, "w_native_err": 0.01012264, "wall_s": 464.63, "gpu_mem_gb": 9.738}
{"step": 4888, "ce_full": 0.001203, "psi_dir": 0.56965, "psi_entropy": 0.040773, "tension": 56.831177, "phi": 1.621408, "curiosity_ema": 0.02679083, "w_native_err": 0.00575228, "wall_s": 465.01, "gpu_mem_gb": 9.738}
{"step": 4892, "ce_full": 0.006632, "psi_dir": 0.571218, "psi_entropy": 0.091193, "tension": 56.980938, "phi": 1.629004, "curiosity_ema": 0.02601808, "w_native_err": 0.01906332, "wall_s": 465.39, "gpu_mem_gb": 9.738}
{"step": 4896, "ce_full": 0.006394, "psi_dir": 0.569212, "psi_entropy": 0.050412, "tension": 56.754066, "phi": 1.625083, "curiosity_ema": 0.02357041, "w_native_err": 0.00154144, "wall_s": 465.77, "gpu_mem_gb": 9.738}
{"step": 4900, "ce_full": 0.003107, "psi_dir": 0.568603, "psi_entropy": 0.075575, "tension": 56.76931, "phi": 1.626657, "curiosity_ema": 0.02139393, "w_native_err": 0.00180555, "wall_s": 466.15, "gpu_mem_gb": 9.738}
{"step": 4904, "ce_full": 0.005619, "psi_dir": 0.571934, "psi_entropy": 0.079533, "tension": 56.806236, "phi": 1.631865, "curiosity_ema": 0.0195701, "w_native_err": 0.00315562, "wall_s": 466.53, "gpu_mem_gb": 9.738}
{"step": 4908, "ce_full": 0.004829, "psi_dir": 0.572698, "psi_entropy": 0.092726, "tension": 56.740929, "phi": 1.641589, "curiosity_ema": 0.01770082, "w_native_err": 0.00087735, "wall_s": 466.91, "gpu_mem_gb": 9.738}
{"step": 4912, "ce_full": 0.001708, "psi_dir": 0.570092, "psi_entropy": 0.044847, "tension": 56.644806, "phi": 1.630847, "curiosity_ema": 0.01599609, "w_native_err": 0.00065351, "wall_s": 467.3, "gpu_mem_gb": 9.738}
{"step": 4916, "ce_full": 0.001992, "psi_dir": 0.576921, "psi_entropy": 0.04778, "tension": 56.46814, "phi": 1.626485, "curiosity_ema": 0.01542363, "w_native_err": 0.01027147, "wall_s": 467.67, "gpu_mem_gb": 9.738}
{"step": 4920, "ce_full": 0.006325, "psi_dir": 0.572387, "psi_entropy": 0.109144, "tension": 56.482918, "phi": 1.627476, "curiosity_ema": 0.01481698, "w_native_err": 0.00935715, "wall_s": 468.05, "gpu_mem_gb": 9.738}
{"step": 4924, "ce_full": 0.008647, "psi_dir": 0.577683, "psi_entropy": 0.116865, "tension": 56.572979, "phi": 1.624257, "curiosity_ema": 0.01368372, "w_native_err": 0.00348434, "wall_s": 468.43, "gpu_mem_gb": 9.738}
{"step": 4928, "ce_full": 0.004262, "psi_dir": 0.573786, "psi_entropy": 0.101642, "tension": 56.714172, "phi": 1.628733, "curiosity_ema": 0.01233578, "w_native_err": 0.00020439, "wall_s": 468.81, "gpu_mem_gb": 9.738}
{"step": 4932, "ce_full": 0.004652, "psi_dir": 0.575676, "psi_entropy": 0.095117, "tension": 56.942932, "phi": 1.62131, "curiosity_ema": 0.01230912, "w_native_err": 0.01206912, "wall_s": 469.19, "gpu_mem_gb": 9.738}
{"step": 4936, "ce_full": 0.002593, "psi_dir": 0.577959, "psi_entropy": 0.051341, "tension": 56.760632, "phi": 1.619939, "curiosity_ema": 0.0111932, "w_native_err": 0.00114989, "wall_s": 469.57, "gpu_mem_gb": 9.738}
{"step": 4940, "ce_full": 0.002351, "psi_dir": 0.576524, "psi_entropy": 0.057043, "tension": 56.661644, "phi": 1.621879, "curiosity_ema": 0.01013701, "w_native_err": 0.00063133, "wall_s": 469.95, "gpu_mem_gb": 9.738}
{"step": 4944, "ce_full": 0.006293, "psi_dir": 0.578626, "psi_entropy": 0.076557, "tension": 56.46756, "phi": 1.605318, "curiosity_ema": 0.01022319, "w_native_err": 0.01099881, "wall_s": 470.35, "gpu_mem_gb": 9.738}
{"step": 4948, "ce_full": 0.005992, "psi_dir": 0.575572, "psi_entropy": 0.084754, "tension": 56.872906, "phi": 1.621244, "curiosity_ema": 0.00979376, "w_native_err": 0.00592892, "wall_s": 470.74, "gpu_mem_gb": 9.738}
{"step": 4952, "ce_full": 0.005899, "psi_dir": 0.57158, "psi_entropy": 0.124615, "tension": 56.922813, "phi": 1.616941, "curiosity_ema": 0.00981543, "w_native_err": 0.01001044, "wall_s": 471.12, "gpu_mem_gb": 9.738}
{"step": 4956, "ce_full": 0.010274, "psi_dir": 0.575349, "psi_entropy": 0.154398, "tension": 57.055138, "phi": 1.621765, "curiosity_ema": 0.01140041, "w_native_err": 0.0256652, "wall_s": 471.5, "gpu_mem_gb": 9.738}
{"step": 4960, "ce_full": 0.003594, "psi_dir": 0.571061, "psi_entropy": 0.053685, "tension": 57.363445, "phi": 1.627681, "curiosity_ema": 0.01900513, "w_native_err": 0.08744768, "wall_s": 471.87, "gpu_mem_gb": 9.738}
{"step": 4964, "ce_full": 0.006548, "psi_dir": 0.563433, "psi_entropy": 0.045604, "tension": 57.306511, "phi": 1.619139, "curiosity_ema": 0.02438823, "w_native_err": 0.07283612, "wall_s": 472.25, "gpu_mem_gb": 9.738}
{"step": 4968, "ce_full": 0.00568, "psi_dir": 0.56941, "psi_entropy": 0.075838, "tension": 57.66143, "phi": 1.627268, "curiosity_ema": 0.04013901, "w_native_err": 0.18189603, "wall_s": 472.63, "gpu_mem_gb": 9.738}
{"step": 4972, "ce_full": 0.001865, "psi_dir": 0.568969, "psi_entropy": 0.047812, "tension": 57.548767, "phi": 1.611967, "curiosity_ema": 0.05020821, "w_native_err": 0.14083095, "wall_s": 473.01, "gpu_mem_gb": 9.738}
{"step": 4976, "ce_full": 0.004411, "psi_dir": 0.565152, "psi_entropy": 0.071065, "tension": 57.51368, "phi": 1.617262, "curiosity_ema": 0.05797383, "w_native_err": 0.12786444, "wall_s": 473.39, "gpu_mem_gb": 9.738}
{"step": 4980, "ce_full": 0.004462, "psi_dir": 0.569793, "psi_entropy": 0.056317, "tension": 57.40744, "phi": 1.618732, "curiosity_ema": 0.06168957, "w_native_err": 0.09513125, "wall_s": 473.76, "gpu_mem_gb": 9.738}
{"step": 4984, "ce_full": 0.005867, "psi_dir": 0.56888, "psi_entropy": 0.103843, "tension": 57.513271, "phi": 1.627461, "curiosity_ema": 0.06804151, "w_native_err": 0.12520893, "wall_s": 474.14, "gpu_mem_gb": 9.738}
{"step": 4988, "ce_full": 0.004565, "psi_dir": 0.57029, "psi_entropy": 0.115936, "tension": 57.462227, "phi": 1.62299, "curiosity_ema": 0.07208475, "w_native_err": 0.1084739, "wall_s": 474.52, "gpu_mem_gb": 9.738}
{"step": 4992, "ce_full": 0.004782, "psi_dir": 0.567387, "psi_entropy": 0.090704, "tension": 57.584656, "phi": 1.635545, "curiosity_ema": 0.07935699, "w_native_err": 0.1448072, "wall_s": 474.9, "gpu_mem_gb": 9.738}
{"step": 4996, "ce_full": 0.00349, "psi_dir": 0.570584, "psi_entropy": 0.081887, "tension": 57.465431, "phi": 1.627423, "curiosity_ema": 0.08195739, "w_native_err": 0.10536096, "wall_s": 475.27, "gpu_mem_gb": 9.738}
{"step": 5000, "ce_full": 0.003851, "psi_dir": 0.574992, "psi_entropy": 0.086197, "tension": 57.51403, "phi": 1.628253, "curiosity_ema": 0.08553997, "w_native_err": 0.11778321, "wall_s": 475.65, "gpu_mem_gb": 9.738}
{"step": 5004, "ce_full": 0.004946, "psi_dir": 0.577566, "psi_entropy": 0.074931, "tension": 57.621063, "phi": 1.635991, "curiosity_ema": 0.09201478, "w_native_err": 0.15028809, "wall_s": 476.03, "gpu_mem_gb": 9.738}
{"step": 5008, "ce_full": 0.003109, "psi_dir": 0.569593, "psi_entropy": 0.06897, "tension": 57.176743, "phi": 1.61718, "curiosity_ema": 0.08633958, "w_native_err": 0.03526271, "wall_s": 476.41, "gpu_mem_gb": 9.738}
{"step": 5012, "ce_full": 0.003379, "psi_dir": 0.576977, "psi_entropy": 0.064398, "tension": 57.459728, "phi": 1.629802, "curiosity_ema": 0.08726722, "w_native_err": 0.09561598, "wall_s": 476.79, "gpu_mem_gb": 9.738}
{"step": 5016, "ce_full": 0.003348, "psi_dir": 0.572449, "psi_entropy": 0.081836, "tension": 57.34082, "phi": 1.624457, "curiosity_ema": 0.08493248, "w_native_err": 0.06391986, "wall_s": 477.17, "gpu_mem_gb": 9.738}
{"step": 5020, "ce_full": 0.006958, "psi_dir": 0.572196, "psi_entropy": 0.116294, "tension": 57.167038, "phi": 1.630374, "curiosity_ema": 0.07941567, "w_native_err": 0.02976439, "wall_s": 477.55, "gpu_mem_gb": 9.738}
{"step": 5024, "ce_full": 0.00276, "psi_dir": 0.569957, "psi_entropy": 0.068724, "tension": 56.990578, "phi": 1.622602, "curiosity_ema": 0.07230938, "w_native_err": 0.00835275, "wall_s": 477.92, "gpu_mem_gb": 9.738}
{"step": 5028, "ce_full": 0.00333, "psi_dir": 0.571655, "psi_entropy": 0.063424, "tension": 57.006783, "phi": 1.605051, "curiosity_ema": 0.0659846, "w_native_err": 0.00906164, "wall_s": 478.3, "gpu_mem_gb": 9.738}
{"step": 5032, "ce_full": 0.005366, "psi_dir": 0.569509, "psi_entropy": 0.101742, "tension": 57.216522, "phi": 1.624061, "curiosity_ema": 0.06276111, "w_native_err": 0.03374966, "wall_s": 478.68, "gpu_mem_gb": 9.738}
{"step": 5036, "ce_full": 0.005022, "psi_dir": 0.567968, "psi_entropy": 0.096755, "tension": 57.341545, "phi": 1.628693, "curiosity_ema": 0.06208632, "w_native_err": 0.05601317, "wall_s": 479.06, "gpu_mem_gb": 9.738}
{"step": 5040, "ce_full": 0.002736, "psi_dir": 0.570957, "psi_entropy": 0.055992, "tension": 57.306885, "phi": 1.626316, "curiosity_ema": 0.06066791, "w_native_err": 0.04790226, "wall_s": 479.44, "gpu_mem_gb": 9.738}
{"step": 5044, "ce_full": 0.003047, "psi_dir": 0.569571, "psi_entropy": 0.066738, "tension": 57.484558, "phi": 1.643956, "curiosity_ema": 0.06332363, "w_native_err": 0.08722512, "wall_s": 479.81, "gpu_mem_gb": 9.738}
{"step": 5048, "ce_full": 0.004262, "psi_dir": 0.567769, "psi_entropy": 0.084626, "tension": 57.199841, "phi": 1.625112, "curiosity_ema": 0.05970652, "w_native_err": 0.02715256, "wall_s": 480.19, "gpu_mem_gb": 9.738}
{"step": 5052, "ce_full": 0.002344, "psi_dir": 0.567406, "psi_entropy": 0.079892, "tension": 57.280022, "phi": 1.628359, "curiosity_ema": 0.05764804, "w_native_err": 0.03912172, "wall_s": 480.57, "gpu_mem_gb": 9.738}
{"step": 5056, "ce_full": 0.002243, "psi_dir": 0.568523, "psi_entropy": 0.051933, "tension": 57.026611, "phi": 1.616035, "curiosity_ema": 0.05256233, "w_native_err": 0.00679091, "wall_s": 480.94, "gpu_mem_gb": 9.738}
{"step": 5060, "ce_full": 0.004519, "psi_dir": 0.573478, "psi_entropy": 0.068972, "tension": 57.583122, "phi": 1.635278, "curiosity_ema": 0.05806618, "w_native_err": 0.1076008, "wall_s": 481.32, "gpu_mem_gb": 9.738}
{"step": 5064, "ce_full": 0.004478, "psi_dir": 0.571363, "psi_entropy": 0.079623, "tension": 57.28302, "phi": 1.626623, "curiosity_ema": 0.05591575, "w_native_err": 0.0365619, "wall_s": 481.7, "gpu_mem_gb": 9.738}
{"step": 5068, "ce_full": 0.00524, "psi_dir": 0.574143, "psi_entropy": 0.09507, "tension": 57.272171, "phi": 1.620256, "curiosity_ema": 0.05372043, "w_native_err": 0.03396257, "wall_s": 482.07, "gpu_mem_gb": 9.738}
{"step": 5072, "ce_full": 0.005652, "psi_dir": 0.576069, "psi_entropy": 0.105778, "tension": 57.624825, "phi": 1.631768, "curiosity_ema": 0.05984803, "w_native_err": 0.11499646, "wall_s": 482.45, "gpu_mem_gb": 9.738}
