PROD START Tue Jun 23 13:46:43 UTC 2026
=== anima cli/train.py — torch Lane-P REFERENCE+BRIDGE trainer ===
  ROLE: bridge (NOT production; production = cli/train.hexa)
  mode: CANON clm303  device=cuda
  config: d=3784 L=4 E0=2 Emax=4 V=256 K=3 seq_len=1024 steps=30000 bs=16
  savant=True mitosis=True
  cuda: NVIDIA H100 NVL cap=9.0 torch=2.4.0
  params: 388628412 (388.628M)
  corpus cell[0] /workspace/corpus/persona_sns_corpus.txt  size=4194308 bytes
  step 13400  CE=0.04985  E=2  wd=0.0349
  step 13500  CE=0.05170  E=2  wd=0.0348
  step 13600  CE=0.05270  E=2  wd=0.0347
  step 13700  CE=0.05020  E=2  wd=0.0346
  step 13800  CE=0.05044  E=2  wd=0.0345
  step 13900  CE=0.05168  E=2  wd=0.0344
  step 14000  CE=0.05150  E=2  wd=0.0342
  step 14100  CE=0.05046  E=2  wd=0.0341
  step 14200  CE=0.05418  E=2  wd=0.0340
  step 14300  CE=0.05258  E=2  wd=0.0339
  step 14400  CE=0.05278  E=2  wd=0.0338
  step 14500  CE=0.05124  E=2  wd=0.0337
  step 14600  CE=0.05196  E=2  wd=0.0336
  step 14700  CE=0.04911  E=2  wd=0.0335
  step 14800  CE=0.04985  E=2  wd=0.0333
  step 14900  CE=0.05374  E=2  wd=0.0332
  step 15000 (MITOSIS SPLIT) E 2->3
  step 15000  CE=0.05268  E=3  wd=0.0331
  step 15100  CE=0.05662  E=3  wd=0.0330
  step 15200  CE=0.05163  E=3  wd=0.0329
  step 15300  CE=0.05294  E=3  wd=0.0328
  step 15400  CE=0.05042  E=3  wd=0.0327
  step 15500  CE=0.05155  E=3  wd=0.0326
  step 15600  CE=0.05382  E=3  wd=0.0324
  step 15700  CE=0.04999  E=3  wd=0.0323
  step 15800  CE=0.05123  E=3  wd=0.0322
  step 15900  CE=0.04990  E=3  wd=0.0321
  step 16000  CE=0.05061  E=3  wd=0.0320
  step 16100  CE=0.05130  E=3  wd=0.0319
  step 16200  CE=0.05218  E=3  wd=0.0318
  step 16300  CE=0.05274  E=3  wd=0.0317
  step 16400  CE=0.05036  E=3  wd=0.0315
  step 16500  CE=0.05038  E=3  wd=0.0314
  step 16600  CE=0.05197  E=3  wd=0.0313
  step 16700  CE=0.05088  E=3  wd=0.0312
  step 16800  CE=0.05118  E=3  wd=0.0311
  step 16900  CE=0.04964  E=3  wd=0.0310
  step 17000  CE=0.05010  E=3  wd=0.0309
  step 17100  CE=0.05129  E=3  wd=0.0308
  step 17200  CE=0.05311  E=3  wd=0.0306
  step 17300  CE=0.05203  E=3  wd=0.0305
  step 17400  CE=0.05289  E=3  wd=0.0304
  step 17500  CE=0.04949  E=3  wd=0.0303
  step 17600  CE=0.04980  E=3  wd=0.0302
  step 17700  CE=0.05410  E=3  wd=0.0301
  step 17800  CE=0.05265  E=3  wd=0.0300
  step 17900  CE=0.04938  E=3  wd=0.0299
  step 18000  CE=0.05186  E=3  wd=0.0297
  step 18100  CE=0.05219  E=3  wd=0.0296
  step 18200  CE=0.05080  E=3  wd=0.0295
  step 18300  CE=0.05430  E=3  wd=0.0294
  step 18400  CE=0.05141  E=3  wd=0.0293
  step 18500  CE=0.04967  E=3  wd=0.0292
  step 18600  CE=0.04966  E=3  wd=0.0291
  step 18700  CE=0.05183  E=3  wd=0.0290
  step 18800  CE=0.05249  E=3  wd=0.0288
  step 18900  CE=0.05079  E=3  wd=0.0287
  step 19000  CE=0.05296  E=3  wd=0.0286
  step 19100  CE=0.05064  E=3  wd=0.0285
  step 19200  CE=0.04935  E=3  wd=0.0284
  step 19300  CE=0.05312  E=3  wd=0.0283
