timestamp_utc,gpu_util_percent,memory_used_mib,memory_total_mib,power_w,host_used_mib,host_available_mib
2026-08-14T16:57:47Z,100,28544,49140,298.32,25946,485227
2026-08-14T16:57:57Z,93,28544,49140,298.25,25960,485214
2026-08-14T16:58:07Z,95,28544,49140,297.86,25952,485222
2026-08-14T16:58:17Z,94,28544,49140,298.65,26028,485145
2026-08-14T16:58:27Z,100,28544,49140,296.74,26015,485159
2026-08-14T16:58:37Z,100,28544,49140,300.07,26024,485149
2026-08-14T16:58:47Z,98,28544,49140,297.82,26026,485148
2026-08-14T16:58:57Z,100,28544,49140,297.44,26040,485133
2026-08-14T16:59:07Z,100,28544,49140,297.81,26103,485070
2026-08-14T16:59:17Z,100,28544,49140,298.95,26056,485117
2026-08-14T16:59:28Z,97,28544,49140,296.69,26070,485104
2026-08-14T16:59:38Z,100,28544,49140,298.56,26074,485100
2026-08-14T16:59:48Z,92,28544,49140,298.43,26093,485081
2026-08-14T16:59:58Z,93,28544,49140,298.56,26133,485040
2026-08-14T17:00:08Z,100,28544,49140,297.79,26246,484928
2026-08-14T17:00:18Z,99,28544,49140,295.52,26178,484996
2026-08-14T17:00:28Z,100,28544,49140,298.59,26200,484974
2026-08-14T17:00:38Z,100,28544,49140,296.99,26169,485005
2026-08-14T17:00:48Z,96,28544,49140,297.14,26165,485008
2026-08-14T17:00:58Z,100,28544,49140,298.62,26175,484999
2026-08-14T17:01:08Z,95,28544,49140,298.87,26210,484964
2026-08-14T17:01:18Z,92,28544,49140,297.61,26176,484997
2026-08-14T17:01:28Z,100,28544,49140,299.15,26183,484991
2026-08-14T17:01:38Z,100,28544,49140,296.96,26171,485003
2026-08-14T17:01:48Z,96,28544,49140,297.06,26224,484949
2026-08-14T17:01:58Z,100,28544,49140,298.92,26263,484910
2026-08-14T17:02:08Z,91,28544,49140,299.88,26290,484884
2026-08-14T17:02:18Z,100,28544,49140,297.27,26264,484909
2026-08-14T17:02:28Z,93,28544,49140,294.45,26233,484941
2026-08-14T17:02:38Z,100,28544,49140,298.32,26237,484937
2026-08-14T17:02:48Z,93,28544,49140,298.02,26257,484916
2026-08-14T17:02:58Z,100,28544,49140,297.28,26299,484872
2026-08-14T17:03:09Z,100,28544,49140,301.88,26547,484626
2026-08-14T17:03:19Z,100,28544,49140,296.79,26462,484711
2026-08-14T17:03:29Z,100,28544,49140,297.76,26422,484752
2026-08-14T17:03:39Z,100,28544,49140,297.13,26386,484787
2026-08-14T17:03:49Z,100,28544,49140,298.83,26318,484855
2026-08-14T17:03:59Z,100,28544,49140,297.88,26301,484873
2026-08-14T17:04:09Z,99,28544,49140,297.15,26331,484842
2026-08-14T17:04:19Z,100,28544,49140,297.67,26292,484881
2026-08-14T17:04:29Z,100,28544,49140,297.17,26343,484830
2026-08-14T17:04:39Z,96,28544,49140,298.20,26329,484845
2026-08-14T17:04:49Z,90,28544,49140,283.52,26351,484822
2026-08-14T17:05:00Z,99,28544,49140,282.54,26348,484826
2026-08-14T17:05:10Z,60,28544,49140,281.97,26499,484674
2026-08-14T17:05:21Z,100,28544,49140,278.44,26421,484753
2026-08-14T17:05:31Z,100,28544,49140,286.97,26371,484802
2026-08-14T17:05:41Z,91,28544,49140,298.45,26354,484819
2026-08-14T17:05:51Z,100,28544,49140,298.28,26370,484804
2026-08-14T17:06:01Z,100,28544,49140,297.39,26366,484808
2026-08-14T17:06:11Z,95,28544,49140,298.06,26367,484806
2026-08-14T17:06:21Z,91,28544,49140,296.12,26377,484796
2026-08-14T17:06:31Z,100,28544,49140,297.97,26386,484787
2026-08-14T17:06:41Z,97,28544,49140,297.13,26344,484830
2026-08-14T17:06:51Z,100,28544,49140,298.79,26378,484795
2026-08-14T17:07:01Z,95,28544,49140,297.33,26391,484782
2026-08-14T17:07:12Z,100,28544,49140,298.62,26369,484805
2026-08-14T17:07:22Z,99,28544,49140,296.10,26348,484826
2026-08-14T17:07:32Z,100,28544,49140,297.61,26377,484797
2026-08-14T17:07:42Z,100,28544,49140,298.23,26401,484773
2026-08-14T17:07:52Z,94,28544,49140,297.92,26399,484775
2026-08-14T17:08:02Z,100,28544,49140,298.09,26396,484777
2026-08-14T17:08:12Z,100,28544,49140,297.44,26420,484754
2026-08-14T17:08:22Z,100,28544,49140,299.02,26431,484742
2026-08-14T17:08:32Z,100,28544,49140,298.76,26453,484721
2026-08-14T17:08:42Z,85,28544,49140,287.06,26440,484733
2026-08-14T17:08:52Z,100,28544,49140,286.80,26413,484760
2026-08-14T17:09:03Z,100,28544,49140,290.16,26421,484753
2026-08-14T17:09:13Z,80,28544,49140,281.01,26414,484760
2026-08-14T17:09:23Z,98,28544,49140,298.25,26392,484782
2026-08-14T17:09:33Z,100,28544,49140,298.13,26363,484811
2026-08-14T17:09:43Z,100,28544,49140,298.14,26388,484785
2026-08-14T17:09:53Z,92,28544,49140,298.39,26405,484769
2026-08-14T17:10:03Z,100,28544,49140,297.99,26455,484719
2026-08-14T17:10:13Z,98,28544,49140,297.93,26507,484666
2026-08-14T17:10:24Z,100,28544,49140,298.39,26448,484725
2026-08-14T17:10:34Z,91,28544,49140,297.28,26425,484748
2026-08-14T17:10:44Z,100,28544,49140,297.46,26433,484741
2026-08-14T17:10:54Z,100,28544,49140,296.74,26458,484715
2026-08-14T17:11:04Z,100,28544,49140,297.04,26462,484711
2026-08-14T17:11:14Z,100,28544,49140,300.12,26439,484734
2026-08-14T17:11:24Z,95,28544,49140,298.41,26459,484714
2026-08-14T17:11:34Z,100,28544,49140,297.02,26447,484727
2026-08-14T17:11:44Z,100,28544,49140,298.51,26425,484748
2026-08-14T17:11:54Z,95,28544,49140,298.13,26452,484722
2026-08-14T17:12:04Z,100,28544,49140,296.30,26458,484716
2026-08-14T17:12:14Z,100,28544,49140,298.84,26488,484686
2026-08-14T17:12:24Z,100,28544,49140,289.82,26435,484739
2026-08-14T17:12:35Z,82,28544,49140,298.08,26443,484731
2026-08-14T17:12:45Z,98,28544,49140,292.45,26421,484752
2026-08-14T17:12:56Z,100,28544,49140,282.17,26438,484736
2026-08-14T17:13:06Z,100,28544,49140,299.05,26488,484686
2026-08-14T17:13:16Z,91,28544,49140,299.27,26463,484711
2026-08-14T17:13:26Z,100,28544,49140,297.71,26464,484709
2026-08-14T17:13:36Z,94,28544,49140,298.30,26474,484700
2026-08-14T17:13:46Z,92,28544,49140,296.48,26493,484681
2026-08-14T17:13:56Z,100,28544,49140,298.31,26480,484694
2026-08-14T17:14:06Z,100,28544,49140,298.77,26526,484647
2026-08-14T17:14:16Z,92,28544,49140,297.85,26500,484673
2026-08-14T17:14:26Z,100,28544,49140,297.99,26520,484654
2026-08-14T17:14:36Z,98,28544,49140,295.36,26495,484678
2026-08-14T17:14:46Z,100,28544,49140,299.47,26515,484658
2026-08-14T17:14:56Z,93,28544,49140,297.78,26544,484630
2026-08-14T17:15:07Z,100,28544,49140,298.17,26697,484476
2026-08-14T17:15:17Z,100,28544,49140,296.93,26604,484569
2026-08-14T17:15:27Z,91,28544,49140,298.11,26568,484605
2026-08-14T17:15:37Z,100,28544,49140,298.41,26528,484645
2026-08-14T17:15:47Z,8,28544,49140,99.01,26667,484507
2026-08-14T17:15:57Z,0,28544,49140,90.89,21989,489185
